EncuestaID,RangoEdad,Genero,Departamento,SeleccionApoya,Jugador
189,18 - 24 Años,Femenino,Zacapa,México,Cristiano Ronaldo
190,45 - 54 Años,Femenino,Guatemala,Túnez,Kylian Mbappé
190,45 - 54 Años,Femenino,Guatemala,Túnez,Lionel Messi
191,18 - 24 Años,Masculino,Escuintla,Argentina,Vinícius Júnior
192,25 - 34 Años,Masculino,Guatemala,Argentina,Lamine Yamal
193,25 - 34 Años,Femenino,Baja Verapaz,Argentina,Harry Kane
193,25 - 34 Años,Femenino,Baja Verapaz,Argentina,Vinícius Júnior
193,25 - 34 Años,Femenino,Baja Verapaz,Argentina,Cristiano Ronaldo
194,18 - 24 Años,Masculino,Petén,Argentina,Lamine Yamal
194,18 - 24 Años,Masculino,Petén,Argentina,Federico Valverde
195,25 - 34 Años,Femenino,Guatemala,Francia,Jude Bellingham
196,18 - 24 Años,Prefiero No Indicarlo,Escuintla,Inglaterra,Federico Valverde
197,45 - 54 Años,Femenino,Sacatepéquez,Cabo Verde,Cristiano Ronaldo
198,45 - 54 Años,Masculino,Huehuetenango,Argentina,Neymar Jr.
199,45 - 54 Años,Masculino,Izabal,Brasil,Lionel Messi
199,45 - 54 Años,Masculino,Izabal,Brasil,Vinícius Júnior
200,18 - 24 Años,Femenino,Escuintla,Uruguay,Lionel Messi
201,18 - 24 Años,Femenino,Guatemala,Brasil,Christian Pulisic
201,18 - 24 Años,Femenino,Guatemala,Brasil,Cristiano Ronaldo
201,18 - 24 Años,Femenino,Guatemala,Brasil,Federico Valverde
202,25 - 34 Años,Femenino,Baja Verapaz,Francia,Neymar Jr.
202,25 - 34 Años,Femenino,Baja Verapaz,Francia,Lionel Messi
202,25 - 34 Años,Femenino,Baja Verapaz,Francia,Cristiano Ronaldo
203,18 - 24 Años,Femenino,Sololá,Inglaterra,Lamine Yamal
203,18 - 24 Años,Femenino,Sololá,Inglaterra,Jude Bellingham
204,35 - 44 Años,Masculino,Escuintla,España,Lionel Messi
205,Menos De 18 Años,Masculino,Guatemala,Inglaterra,Vinícius Júnior
205,Menos De 18 Años,Masculino,Guatemala,Inglaterra,Lionel Messi
205,Menos De 18 Años,Masculino,Guatemala,Inglaterra,Kylian Mbappé
206,55 Años O Más,Femenino,Guatemala,Alemania,Kylian Mbappé
206,55 Años O Más,Femenino,Guatemala,Alemania,Cristiano Ronaldo
207,25 - 34 Años,Femenino,Guatemala,México,Neymar Jr.
207,25 - 34 Años,Femenino,Guatemala,México,Lamine Yamal
208,35 - 44 Años,Femenino,El Progreso,Inglaterra,Lionel Messi
209,25 - 34 Años,Femenino,Guatemala,Colombia,Lionel Messi
209,25 - 34 Años,Femenino,Guatemala,Colombia,Julián Álvarez
209,25 - 34 Años,Femenino,Guatemala,Colombia,Lamine Yamal
210,45 - 54 Años,Femenino,Guatemala, FRANCIA ,Neymar Jr.
210,45 - 54 Años,Femenino,Guatemala, FRANCIA ,Vinícius Júnior
211,55 Años O Más,Masculino,Baja Verapaz,España,Lionel Messi
211,55 Años O Más,Masculino,Baja Verapaz,España,Jude Bellingham
211,55 Años O Más,Masculino,Baja Verapaz,España,Lamine Yamal
212,35 - 44 Años,Femenino,Guatemala,Bosnia y Herzegovina,Kylian Mbappé
212,35 - 44 Años,Femenino,Guatemala,Bosnia y Herzegovina,Lionel Messi
213,25 - 34 Años,Masculino,Guatemala,Alemania,Vinícius Júnior
214,25 - 34 Años,Masculino,Guatemala,España,Jude Bellingham
215,45 - 54 Años,Masculino,Escuintla,México,Lionel Messi
215,45 - 54 Años,Masculino,Escuintla,México,Lamine Yamal
215,45 - 54 Años,Masculino,Escuintla,México,Christian Pulisic
216,18 - 24 Años,Femenino,Guatemala,Estados Unidos,Cristiano Ronaldo
216,18 - 24 Años,Femenino,Guatemala,Estados Unidos,Lionel Messi
216,18 - 24 Años,Femenino,Guatemala,Estados Unidos,Kylian Mbappé
217,45 - 54 Años,Femenino,Escuintla,Brasil,Vinícius Júnior
217,45 - 54 Años,Femenino,Escuintla,Brasil,Cristiano Ronaldo
218,45 - 54 Años,Masculino,Guatemala,México,Cristiano Ronaldo
219,35 - 44 Años,Femenino,Chimaltenango,Francia,Lionel Messi
219,35 - 44 Años,Femenino,Chimaltenango,Francia,Neymar Jr.
220,18 - 24 Años,Femenino,Alta Verapaz,Argentina,Cristiano Ronaldo
220,18 - 24 Años,Femenino,Alta Verapaz,Argentina,Lionel Messi
221,18 - 24 Años,Femenino,Escuintla,Argentina,Lionel Messi
221,18 - 24 Años,Femenino,Escuintla,Argentina,Christian Pulisic
221,18 - 24 Años,Femenino,Escuintla,Argentina,Neymar Jr.
222,55 Años O Más,Masculino,Guatemala,Argentina,Kylian Mbappé
223,Menos De 18 Años,Femenino,Guatemala,España,Jude Bellingham
223,Menos De 18 Años,Femenino,Guatemala,España,Cristiano Ronaldo
224,35 - 44 Años,Masculino,Chimaltenango,Argentina,Alphonso Davies
224,35 - 44 Años,Masculino,Chimaltenango,Argentina,Lionel Messi
225,25 - 34 Años,Masculino,Guatemala,Francia,Cristiano Ronaldo
226,35 - 44 Años,Femenino,Guatemala, BRASIL ,Cristiano Ronaldo
227,35 - 44 Años,Masculino,Alta Verapaz,Inglaterra,Lionel Messi
227,35 - 44 Años,Masculino,Alta Verapaz,Inglaterra,Vinícius Júnior
227,35 - 44 Años,Masculino,Alta Verapaz,Inglaterra,Christian Pulisic
228,35 - 44 Años,Femenino,Chimaltenango,Brasil,Christian Pulisic
228,35 - 44 Años,Femenino,Chimaltenango,Brasil,Harry Kane
228,35 - 44 Años,Femenino,Chimaltenango,Brasil,Lamine Yamal
229,45 - 54 Años,Femenino,Jalapa,Argentina,Lamine Yamal
229,45 - 54 Años,Femenino,Jalapa,Argentina,Cristiano Ronaldo
229,45 - 54 Años,Femenino,Jalapa,Argentina,Vinícius Júnior
230,Menos De 18 Años,Masculino,Guatemala,Argentina,Christian Pulisic
230,Menos De 18 Años,Masculino,Guatemala,Argentina,Lionel Messi
231,25 - 34 Años,Femenino,Guatemala,Portugal,Christian Pulisic
231,25 - 34 Años,Femenino,Guatemala,Portugal,Cristiano Ronaldo
232,Menos De 18 Años,Prefiero No Indicarlo,Escuintla,México,Jude Bellingham
232,Menos De 18 Años,Prefiero No Indicarlo,Escuintla,México,Federico Valverde
233,18 - 24 Años,Masculino,Sacatepéquez,Alemania,Ninguno
233,18 - 24 Años,Masculino,Sacatepéquez,Alemania,Lamine Yamal
233,18 - 24 Años,Masculino,Sacatepéquez,Alemania,Kylian Mbappé
234,25 - 34 Años,Masculino,Chimaltenango,Portugal,Cristiano Ronaldo
235,25 - 34 Años,Prefiero No Indicarlo,Guatemala,México,Cristiano Ronaldo
235,25 - 34 Años,Prefiero No Indicarlo,Guatemala,México,Kylian Mbappé
235,25 - 34 Años,Prefiero No Indicarlo,Guatemala,México,Jude Bellingham
236,18 - 24 Años,Masculino,Guatemala,Francia,Neymar Jr.
236,18 - 24 Años,Masculino,Guatemala,Francia,Alphonso Davies
237,45 - 54 Años,Masculino,Guatemala, FRANCIA ,Cristiano Ronaldo
238,25 - 34 Años,Masculino,Guatemala,México,Lionel Messi
238,25 - 34 Años,Masculino,Guatemala,México,Neymar Jr.
239,35 - 44 Años,Masculino,Guatemala,Argentina,Vinícius Júnior
239,35 - 44 Años,Masculino,Guatemala,Argentina,Christian Pulisic
240,18 - 24 Años,Femenino,Guatemala,Portugal,Lionel Messi
240,18 - 24 Años,Femenino,Guatemala,Portugal,Federico Valverde
241,25 - 34 Años,Femenino,Guatemala,Haití,Rodri
241,25 - 34 Años,Femenino,Guatemala,Haití,Christian Pulisic
241,25 - 34 Años,Femenino,Guatemala,Haití,Lamine Yamal
242,18 - 24 Años,Masculino,Guatemala,España,Christian Pulisic
243,25 - 34 Años,Femenino,Guatemala, MÉXICO ,Kylian Mbappé
243,25 - 34 Años,Femenino,Guatemala, MÉXICO ,Federico Valverde
244,25 - 34 Años,Femenino,Guatemala,Francia,Lionel Messi
245,45 - 54 Años,Prefiero No Indicarlo,Quetzaltenango,Alemania,Lionel Messi
246,35 - 44 Años,Femenino,Guatemala,Portugal,Cristiano Ronaldo
246,35 - 44 Años,Femenino,Guatemala,Portugal,Lionel Messi
246,35 - 44 Años,Femenino,Guatemala,Portugal,Harry Kane
247,25 - 34 Años,Femenino,Huehuetenango,Argentina,Neymar Jr.
248,25 - 34 Años,Femenino,Guatemala,Brasil,Cristiano Ronaldo
248,25 - 34 Años,Femenino,Guatemala,Brasil,Federico Valverde
249,45 - 54 Años,Masculino,Quetzaltenango,Argentina,Lionel Messi
250,45 - 54 Años,Masculino,Quetzaltenango,Inglaterra,Cristiano Ronaldo
250,45 - 54 Años,Masculino,Quetzaltenango,Inglaterra,Neymar Jr.
251,25 - 34 Años,Femenino,Guatemala,Inglaterra,Rodri
251,25 - 34 Años,Femenino,Guatemala,Inglaterra,Lionel Messi
251,25 - 34 Años,Femenino,Guatemala,Inglaterra,Neymar Jr.
252,55 Años O Más,Femenino,Guatemala,Uruguay,Jude Bellingham
252,55 Años O Más,Femenino,Guatemala,Uruguay,Lionel Messi
252,55 Años O Más,Femenino,Guatemala,Uruguay,Kylian Mbappé
253,25 - 34 Años,Femenino,Chimaltenango,España,Vinícius Júnior
253,25 - 34 Años,Femenino,Chimaltenango,España,Cristiano Ronaldo
253,25 - 34 Años,Femenino,Chimaltenango,España,Jude Bellingham
254,25 - 34 Años,Masculino,Guatemala,Estados Unidos,Neymar Jr.
254,25 - 34 Años,Masculino,Guatemala,Estados Unidos,Lamine Yamal
255,55 Años O Más,Masculino,Guatemala,Brasil,Neymar Jr.
256,45 - 54 Años,Masculino,Santa Rosa,Brasil,Kylian Mbappé
256,45 - 54 Años,Masculino,Santa Rosa,Brasil,Lionel Messi
256,45 - 54 Años,Masculino,Santa Rosa,Brasil,Neymar Jr.
257,25 - 34 Años,Femenino,Guatemala,Argentina,Cristiano Ronaldo
258,45 - 54 Años,Femenino,Zacapa,Argentina,Ninguno
258,45 - 54 Años,Femenino,Zacapa,Argentina,Lamine Yamal
259,25 - 34 Años,Femenino,Guatemala,Irak,Lamine Yamal
259,25 - 34 Años,Femenino,Guatemala,Irak,Vinícius Júnior
260,45 - 54 Años,Masculino,Sacatepéquez,Francia,Vinícius Júnior
260,45 - 54 Años,Masculino,Sacatepéquez,Francia,Lionel Messi
261,55 Años O Más,Masculino,Chimaltenango,Alemania,Cristiano Ronaldo
261,55 Años O Más,Masculino,Chimaltenango,Alemania,Vinícius Júnior
261,55 Años O Más,Masculino,Chimaltenango,Alemania,Neymar Jr.
262,35 - 44 Años,Masculino,Quetzaltenango,Portugal,Lionel Messi
262,35 - 44 Años,Masculino,Quetzaltenango,Portugal,Christian Pulisic
263,35 - 44 Años,Masculino,Chimaltenango,Argentina,Kylian Mbappé
264,25 - 34 Años,Masculino,Guatemala,Argentina,Neymar Jr.
264,25 - 34 Años,Masculino,Guatemala,Argentina,Christian Pulisic
264,25 - 34 Años,Masculino,Guatemala,Argentina,Cristiano Ronaldo
265,35 - 44 Años,Masculino,Huehuetenango,Argentina,Jude Bellingham
266,45 - 54 Años,Masculino,Sololá,Egipto,Neymar Jr.
267,35 - 44 Años,Masculino,Jutiapa,Brasil,Jude Bellingham
268,25 - 34 Años,Femenino,Guatemala, FRANCIA ,Neymar Jr.
269,25 - 34 Años,Masculino,Guatemala,México,Cristiano Ronaldo
269,25 - 34 Años,Masculino,Guatemala,México,Lionel Messi
269,25 - 34 Años,Masculino,Guatemala,México,Kylian Mbappé
270,18 - 24 Años,Femenino,Huehuetenango,Panamá,Alphonso Davies
270,18 - 24 Años,Femenino,Huehuetenango,Panamá,Federico Valverde
270,18 - 24 Años,Femenino,Huehuetenango,Panamá,Cristiano Ronaldo
271,35 - 44 Años,Femenino,Guatemala,Argentina,Lionel Messi
271,35 - 44 Años,Femenino,Guatemala,Argentina,Neymar Jr.
272,25 - 34 Años,Femenino,Guatemala,Uruguay,Vinícius Júnior
272,25 - 34 Años,Femenino,Guatemala,Uruguay,Lamine Yamal
273,55 Años O Más,Femenino,Baja Verapaz,Brasil,Cristiano Ronaldo
274,45 - 54 Años,Femenino,Escuintla,Inglaterra,Lionel Messi
274,45 - 54 Años,Femenino,Escuintla,Inglaterra,Vinícius Júnior
274,45 - 54 Años,Femenino,Escuintla,Inglaterra,Jude Bellingham
275,55 Años O Más,Femenino,Guatemala,España,Cristiano Ronaldo
275,55 Años O Más,Femenino,Guatemala,España,Lionel Messi
275,55 Años O Más,Femenino,Guatemala,España,Federico Valverde
276,18 - 24 Años,Femenino,Escuintla, BRASIL ,Cristiano Ronaldo
276,18 - 24 Años,Femenino,Escuintla, BRASIL ,Lionel Messi
276,18 - 24 Años,Femenino,Escuintla, BRASIL ,Kylian Mbappé
277,35 - 44 Años,Masculino,Guatemala,México,Kylian Mbappé
277,35 - 44 Años,Masculino,Guatemala,México,Lionel Messi
278,18 - 24 Años,Femenino,Guatemala,Estados Unidos,Kylian Mbappé
278,18 - 24 Años,Femenino,Guatemala,Estados Unidos,Cristiano Ronaldo
278,18 - 24 Años,Femenino,Guatemala,Estados Unidos,Jude Bellingham
279,Menos De 18 Años,Femenino,El Progreso,Estados Unidos,Lionel Messi
280,35 - 44 Años,Masculino,Santa Rosa,Francia,Cristiano Ronaldo
281,45 - 54 Años,Masculino,Guatemala,Argentina,Rodri
281,45 - 54 Años,Masculino,Guatemala,Argentina,Cristiano Ronaldo
282,18 - 24 Años,Femenino,Huehuetenango,México,Lamine Yamal
282,18 - 24 Años,Femenino,Huehuetenango,México,Ninguno
282,18 - 24 Años,Femenino,Huehuetenango,México,Vinícius Júnior
283,Menos De 18 Años,Masculino,Guatemala,Argentina,Lionel Messi
283,Menos De 18 Años,Masculino,Guatemala,Argentina,Neymar Jr.
284,45 - 54 Años,Femenino,Guatemala,Portugal,Cristiano Ronaldo
284,45 - 54 Años,Femenino,Guatemala,Portugal,Harry Kane
285,Menos De 18 Años,Femenino,Sololá,Francia,Cristiano Ronaldo
286,Menos De 18 Años,Femenino,Escuintla,Argentina,Alphonso Davies
287,Menos De 18 Años,Masculino,Escuintla,México,Lionel Messi
287,Menos De 18 Años,Masculino,Escuintla,México,Alphonso Davies
287,Menos De 18 Años,Masculino,Escuintla,México,Lamine Yamal
288,18 - 24 Años,Masculino,Guatemala,Inglaterra,Neymar Jr.
288,18 - 24 Años,Masculino,Guatemala,Inglaterra,Vinícius Júnior
289,35 - 44 Años,Masculino,Quetzaltenango,Argentina,Lionel Messi
289,35 - 44 Años,Masculino,Quetzaltenango,Argentina,Neymar Jr.
290,Menos De 18 Años,Masculino,Guatemala,Francia,Cristiano Ronaldo
291,35 - 44 Años,Masculino,Baja Verapaz,Argentina,Lamine Yamal
291,35 - 44 Años,Masculino,Baja Verapaz,Argentina,Neymar Jr.
1595,55 Años O Más,Femenino,Guatemala,Estados Unidos,Lionel Messi
1595,55 Años O Más,Femenino,Guatemala,Estados Unidos,Harry Kane
1595,55 Años O Más,Femenino,Guatemala,Estados Unidos,Neymar Jr.
293,35 - 44 Años,Masculino,Guatemala,Colombia,Vinícius Júnior
294,35 - 44 Años,Prefiero No Indicarlo,Guatemala,Czechia,Vinícius Júnior
295,Menos De 18 Años,Femenino,Guatemala,Brasil,Lionel Messi
296,35 - 44 Años,Femenino,Quetzaltenango,Argentina,Jude Bellingham
296,35 - 44 Años,Femenino,Quetzaltenango,Argentina,Cristiano Ronaldo
296,35 - 44 Años,Femenino,Quetzaltenango,Argentina,Lionel Messi
297,18 - 24 Años,Femenino,Guatemala,Inglaterra,Cristiano Ronaldo
298,18 - 24 Años,Masculino,El Progreso,Alemania,Cristiano Ronaldo
298,18 - 24 Años,Masculino,El Progreso,Alemania,Ninguno
299,25 - 34 Años,Masculino,Guatemala,Francia,Lionel Messi
300,55 Años O Más,Masculino,Guatemala,Argelia,Neymar Jr.
301,45 - 54 Años,Femenino,Chiquimula,Argelia,Lamine Yamal
302,45 - 54 Años,Femenino,Guatemala,Brasil,Neymar Jr.
303,25 - 34 Años,Femenino,Guatemala,Francia,Jude Bellingham
304,45 - 54 Años,Prefiero No Indicarlo,Guatemala,Argentina,Alphonso Davies
304,45 - 54 Años,Prefiero No Indicarlo,Guatemala,Argentina,Vinícius Júnior
304,45 - 54 Años,Prefiero No Indicarlo,Guatemala,Argentina,Kylian Mbappé
305,18 - 24 Años,Masculino,Guatemala,México,Neymar Jr.
306,18 - 24 Años,Femenino,Chiquimula,Argentina,Harry Kane
306,18 - 24 Años,Femenino,Chiquimula,Argentina,Cristiano Ronaldo
307,35 - 44 Años,Masculino,Quetzaltenango,Uruguay,Cristiano Ronaldo
308,Menos De 18 Años,Masculino,Guatemala,Uruguay,Lamine Yamal
308,Menos De 18 Años,Masculino,Guatemala,Uruguay,Vinícius Júnior
309,18 - 24 Años,Femenino,Quetzaltenango, BRASIL ,Cristiano Ronaldo
309,18 - 24 Años,Femenino,Quetzaltenango, BRASIL ,Vinícius Júnior
310,55 Años O Más,Femenino,Guatemala,Estados Unidos,Lionel Messi
310,55 Años O Más,Femenino,Guatemala,Estados Unidos,Harry Kane
311,Menos De 18 Años,Femenino,Baja Verapaz,Uruguay,Jude Bellingham
312,Menos De 18 Años,Femenino,Guatemala,México,Lionel Messi
312,Menos De 18 Años,Femenino,Guatemala,México,Neymar Jr.
313,18 - 24 Años,Femenino,Quiché,Brasil,Vinícius Júnior
314,25 - 34 Años,Masculino,Jalapa,Francia,Neymar Jr.
314,25 - 34 Años,Masculino,Jalapa,Francia,Cristiano Ronaldo
315,35 - 44 Años,Femenino,Guatemala,Argentina,Harry Kane
315,35 - 44 Años,Femenino,Guatemala,Argentina,Vinícius Júnior
315,35 - 44 Años,Femenino,Guatemala,Argentina,Lamine Yamal
316,45 - 54 Años,Masculino,Guatemala,México,Lionel Messi
316,45 - 54 Años,Masculino,Guatemala,México,Kylian Mbappé
317,25 - 34 Años,Masculino,Baja Verapaz,Croacia,Lionel Messi
317,25 - 34 Años,Masculino,Baja Verapaz,Croacia,Kylian Mbappé
318,18 - 24 Años,Femenino,Quetzaltenango,Alemania,Lionel Messi
318,18 - 24 Años,Femenino,Quetzaltenango,Alemania,Jude Bellingham
318,18 - 24 Años,Femenino,Quetzaltenango,Alemania,Vinícius Júnior
319,25 - 34 Años,Femenino,Guatemala,México,Lionel Messi
320,25 - 34 Años,Masculino,Totonicapán,Argentina,Lionel Messi
320,25 - 34 Años,Masculino,Totonicapán,Argentina,Federico Valverde
321,25 - 34 Años,Masculino,Suchitepéquez,Francia,Lionel Messi
321,25 - 34 Años,Masculino,Suchitepéquez,Francia,Cristiano Ronaldo
322,Menos De 18 Años,Masculino,Guatemala,Portugal,Vinícius Júnior
322,Menos De 18 Años,Masculino,Guatemala,Portugal,Ninguno
322,Menos De 18 Años,Masculino,Guatemala,Portugal,Jude Bellingham
323,35 - 44 Años,Femenino,Guatemala,Argentina,Neymar Jr.
323,35 - 44 Años,Femenino,Guatemala,Argentina,Harry Kane
323,35 - 44 Años,Femenino,Guatemala,Argentina,Lamine Yamal
324,45 - 54 Años,Femenino,Chimaltenango,Brasil,Harry Kane
325,25 - 34 Años,Masculino,San Marcos,Argentina,Cristiano Ronaldo
325,25 - 34 Años,Masculino,San Marcos,Argentina,Lionel Messi
326,25 - 34 Años,Masculino,Baja Verapaz,Alemania,Vinícius Júnior
326,25 - 34 Años,Masculino,Baja Verapaz,Alemania,Cristiano Ronaldo
326,25 - 34 Años,Masculino,Baja Verapaz,Alemania,Christian Pulisic
327,25 - 34 Años,Masculino,Guatemala,Francia,Neymar Jr.
327,25 - 34 Años,Masculino,Guatemala,Francia,Julián Álvarez
327,25 - 34 Años,Masculino,Guatemala,Francia,Lamine Yamal
328,Menos De 18 Años,Masculino,Chimaltenango,Brasil,Lionel Messi
328,Menos De 18 Años,Masculino,Chimaltenango,Brasil,Federico Valverde
329,35 - 44 Años,Masculino,Petén,Argentina,Vinícius Júnior
329,35 - 44 Años,Masculino,Petén,Argentina,Harry Kane
329,35 - 44 Años,Masculino,Petén,Argentina,Kylian Mbappé
330,45 - 54 Años,Femenino,Guatemala,Curaçao,Kylian Mbappé
330,45 - 54 Años,Femenino,Guatemala,Curaçao,Jude Bellingham
331,35 - 44 Años,Masculino,Quetzaltenango,Portugal,Kylian Mbappé
332,25 - 34 Años,Femenino,Chimaltenango,España,Lionel Messi
332,25 - 34 Años,Femenino,Chimaltenango,España,Cristiano Ronaldo
333,18 - 24 Años,Masculino,Guatemala,México,Cristiano Ronaldo
334,45 - 54 Años,Femenino,Guatemala,Francia,Vinícius Júnior
334,45 - 54 Años,Femenino,Guatemala,Francia,Julián Álvarez
335,35 - 44 Años,Masculino,Petén,México,Lamine Yamal
335,35 - 44 Años,Masculino,Petén,México,Jude Bellingham
336,Menos De 18 Años,Femenino,Totonicapán,Portugal,Lamine Yamal
336,Menos De 18 Años,Femenino,Totonicapán,Portugal,Christian Pulisic
337,55 Años O Más,Masculino,Escuintla,Colombia,Neymar Jr.
337,55 Años O Más,Masculino,Escuintla,Colombia,Lionel Messi
337,55 Años O Más,Masculino,Escuintla,Colombia,Kylian Mbappé
338,25 - 34 Años,Femenino,Alta Verapaz,Argentina,Vinícius Júnior
338,25 - 34 Años,Femenino,Alta Verapaz,Argentina,Cristiano Ronaldo
339,25 - 34 Años,Masculino,Jalapa,Brasil,Cristiano Ronaldo
339,25 - 34 Años,Masculino,Jalapa,Brasil,Julián Álvarez
339,25 - 34 Años,Masculino,Jalapa,Brasil,Kylian Mbappé
340,25 - 34 Años,Masculino,Chimaltenango,Alemania,Cristiano Ronaldo
341,25 - 34 Años,Masculino,Baja Verapaz,Argentina,Lionel Messi
341,25 - 34 Años,Masculino,Baja Verapaz,Argentina,Ninguno
342,35 - 44 Años,Masculino,Sololá,Argentina,Cristiano Ronaldo
343,45 - 54 Años,Masculino,Santa Rosa,Alemania,Kylian Mbappé
343,45 - 54 Años,Masculino,Santa Rosa,Alemania,Cristiano Ronaldo
343,45 - 54 Años,Masculino,Santa Rosa,Alemania,Vinícius Júnior
344,25 - 34 Años,Femenino,Sacatepéquez,México,Kylian Mbappé
345,18 - 24 Años,Femenino,Guatemala,Brasil,Rodri
345,18 - 24 Años,Femenino,Guatemala,Brasil,Alphonso Davies
346,45 - 54 Años,Femenino,Sololá,Inglaterra,Lionel Messi
347,18 - 24 Años,Femenino,Guatemala,Argentina,Christian Pulisic
348,18 - 24 Años,Masculino,Guatemala,Estados Unidos,Cristiano Ronaldo
1960,18 - 24 Años,Femenino,Guatemala,Brasil,Julián Álvarez
350,35 - 44 Años,Femenino,Santa Rosa,Argentina,Cristiano Ronaldo
350,35 - 44 Años,Femenino,Santa Rosa,Argentina,Neymar Jr.
350,35 - 44 Años,Femenino,Santa Rosa,Argentina,Lionel Messi
351,18 - 24 Años,Femenino,Guatemala,Japón,Lamine Yamal
351,18 - 24 Años,Femenino,Guatemala,Japón,Cristiano Ronaldo
351,18 - 24 Años,Femenino,Guatemala,Japón,Julián Álvarez
352,25 - 34 Años,Masculino,Guatemala,Portugal,Alphonso Davies
352,25 - 34 Años,Masculino,Guatemala,Portugal,Christian Pulisic
352,25 - 34 Años,Masculino,Guatemala,Portugal,Cristiano Ronaldo
353,18 - 24 Años,Masculino,San Marcos,Brasil,Harry Kane
353,18 - 24 Años,Masculino,San Marcos,Brasil,Lionel Messi
353,18 - 24 Años,Masculino,San Marcos,Brasil,Lamine Yamal
354,18 - 24 Años,Femenino,Escuintla,España,Cristiano Ronaldo
355,35 - 44 Años,Masculino,Guatemala,Brasil,Neymar Jr.
355,35 - 44 Años,Masculino,Guatemala,Brasil,Lionel Messi
355,35 - 44 Años,Masculino,Guatemala,Brasil,Vinícius Júnior
356,25 - 34 Años,Masculino,Sacatepéquez,Brasil,Neymar Jr.
356,25 - 34 Años,Masculino,Sacatepéquez,Brasil,Vinícius Júnior
356,25 - 34 Años,Masculino,Sacatepéquez,Brasil,Cristiano Ronaldo
357,18 - 24 Años,Femenino,Sacatepéquez,España,Cristiano Ronaldo
357,18 - 24 Años,Femenino,Sacatepéquez,España,Federico Valverde
358,25 - 34 Años,Femenino,Izabal,Brasil,Kylian Mbappé
358,25 - 34 Años,Femenino,Izabal,Brasil,Lionel Messi
358,25 - 34 Años,Femenino,Izabal,Brasil,Cristiano Ronaldo
359,25 - 34 Años,Femenino,Guatemala,Czechia,Lionel Messi
359,25 - 34 Años,Femenino,Guatemala,Czechia,Julián Álvarez
359,25 - 34 Años,Femenino,Guatemala,Czechia,Cristiano Ronaldo
360,55 Años O Más,Prefiero No Indicarlo,Sacatepéquez,España,Lionel Messi
360,55 Años O Más,Prefiero No Indicarlo,Sacatepéquez,España,Jude Bellingham
360,55 Años O Más,Prefiero No Indicarlo,Sacatepéquez,España,Vinícius Júnior
361,45 - 54 Años,Femenino,Guatemala,Francia,Lamine Yamal
362,Menos De 18 Años,Masculino,Escuintla,Brasil,Vinícius Júnior
362,Menos De 18 Años,Masculino,Escuintla,Brasil,Harry Kane
363,18 - 24 Años,Femenino,Guatemala,Francia,Federico Valverde
363,18 - 24 Años,Femenino,Guatemala,Francia,Lionel Messi
